delta1,delta2,delta3,delta4
0007,0008,0036,0065,
0007,0008,0036,0065,
0008,0009,0036,0069,
0009,0011,0036,0070,
0009,0011,0036,0070,
0006,0008,0040,0069,
0006,0008,0040,0068,
0006,0008,0040,0068,
0005,0007,0037,0068,
0005,0007,0037,0068,
0005,0007,0037,0068,
0005,0009,0037,0066,
0005,0009,0037,0066,
0005,0009,0037,0066,
0005,0007,0039,0068,
0005,0007,0039,0068,
0005,0007,0039,0068,
0011,0011,0037,0067,
0008,0009,0037,0067,
0008,0009,0037,0067,
0007,0009,0040,0065,
0007,0009,0040,0065,
0007,0009,0040,0065,
0005,0009,0042,0067,
0005,0009,0042,0068,
0005,0009,0042,0068,
0004,0009,0040,0068,
0004,0009,0040,0072,
0004,0009,0040,0072,
0009,0010,0038,0068,
