delta1,delta2,delta3,delta4
0000,0001,0033,0068,
0000,0001,0033,0067,
0000,0001,0033,0067,
0001,0001,0033,0067,
0001,0001,0033,0068,
0001,0001,0033,0068,
0004,0001,0036,0066,
0000,0001,0036,0066,
0000,0001,0036,0066,
0000,0001,0033,0066,
0001,0001,0033,0066,
0001,0001,0033,0066,
0000,0001,0035,0068,
0000,0001,0035,0068,
0000,0001,0035,0068,
0002,0001,0036,0069,
0000,0001,0036,0069,
0000,0001,0036,0069,
0000,0001,0035,0068,
0000,0000,0034,0067,
0000,0000,0034,0067,
0000,0000,0031,0061,
0002,0002,0031,0061,
0002,0002,0031,0061,
0002,0005,0033,0063,
0003,0001,0033,0063,
0003,0001,0033,0063,
-001,0001,0035,0073,
-001,0002,0035,0072,
-001,0002,0035,0072,
