delta1,delta2,delta3,delta4
0002,0004,0017,0043,
0001,0002,0017,0043,
0001,0002,0017,0043,
0001,0002,0014,0044,
0002,0003,0014,0044,
0002,0003,0014,0044,
0000,0003,0017,0043,
0000,0003,0017,0043,
0000,0003,0017,0043,
0000,0003,0019,0045,
0000,0002,0018,0043,
0000,0002,0018,0043,
-001,0001,0019,0043,
-001,0001,0019,0044,
-001,0001,0019,0044,
0000,0001,0014,0046,
0000,0001,0014,0046,
0000,0001,0014,0046,
0000,0001,0019,0045,
0000,0001,0019,0045,
0000,0001,0019,0045,
0000,0000,0018,0046,
0000,0000,0018,0046,
0000,0000,0018,0046,
0001,0002,0018,0045,
0001,0002,0018,0045,
0001,0002,0018,0045,
0001,0003,0016,0041,
0000,0002,0016,0041,
0000,0002,0016,0041,
