delta1,delta2,delta3,delta4
0007,0009,0028,0046,
0007,0010,0028,0046,
0007,0010,0028,0046,
0005,0008,0031,0046,
0005,0008,0031,0049,
0005,0008,0031,0049,
0006,0008,0029,0050,
0006,0007,0029,0050,
0006,0007,0029,0050,
0006,0007,0028,0047,
0006,0009,0028,0047,
0006,0009,0028,0047,
0007,0008,0029,0047,
0006,0008,0029,0047,
0006,0008,0029,0047,
0006,0005,0030,0047,
0006,0005,0030,0047,
0006,0005,0030,0047,
0006,0008,0029,0045,
0010,0008,0029,0045,
0010,0008,0029,0045,
0008,0007,0031,0053,
0006,0003,0031,0053,
0006,0003,0031,0053,
0006,0003,0032,0049,
0009,0008,0032,0049,
0009,0008,0032,0049,
0009,0008,0033,0053,
0008,0009,0033,0054,
0008,0009,0033,0054,
