delta1,delta2,delta3,delta4
0002,0004,0019,0046,
0000,0004,0019,0045,
0000,0002,0019,0043,
0000,0002,0019,0043,
-001,0000,0017,0043,
-001,0000,0017,0045,
-001,0000,0017,0045,
0004,0003,0017,0044,
0000,0003,0017,0044,
0000,0003,0017,0044,
-002,0003,0020,0047,
-002,0003,0020,0045,
-002,0003,0020,0045,
-001,0004,0015,0042,
-001,0004,0015,0042,
-001,0004,0015,0042,
0003,0005,0017,0041,
0003,0006,0017,0041,
0003,0006,0017,0041,
0000,0003,0019,0045,
0000,0003,0019,0045,
0000,0003,0019,0045,
0002,0006,0016,0037,
0001,0004,0016,0037,
0001,0004,0016,0037,
0001,0004,0016,0043,
0003,0002,0016,0043,
0003,0002,0016,0043,
-001,0002,0015,0043,
-001,0005,0015,0043,
