delta1,delta2,delta3,delta4
0001,0003,0014,0048,
0001,0003,0014,0048,
0000,0001,0016,0049,
-001,0001,0016,0049,
-001,0001,0016,0049,
-001,0003,0017,0050,
0000,0002,0017,0050,
0000,0002,0017,0050,
0000,0001,0014,0050,
0001,0004,0014,0051,
0001,0004,0014,0051,
-001,0003,0015,0051,
-001,0002,0015,0051,
-001,0002,0015,0051,
0000,0002,0017,0051,
-001,0001,0017,0051,
-001,0001,0017,0051,
-001,0001,0018,0052,
0001,0001,0018,0053,
0001,0001,0018,0053,
-001,0001,0019,0053,
-001,0005,0019,0055,
-001,0005,0019,0055,
0001,0002,0016,0051,
0000,0002,0016,0051,
0000,0002,0016,0051,
0000,0002,0016,0050,
0000,0002,0016,0050,
0000,0002,0016,0050,
-002,0002,0017,0053,
