delta1,delta2,delta3,delta4
0004,0009,0039,0063,
0006,0007,0036,0069,
0005,0006,0036,0069,
0005,0006,0036,0069,
0005,0006,0036,0069,
0006,0007,0036,0069,
0006,0007,0036,0069,
0005,0007,0040,0067,
0005,0007,0040,0067,
0005,0007,0040,0067,
0003,0008,0040,0070,
0003,0008,0040,0070,
0003,0008,0040,0070,
0004,0007,0034,0067,
0004,0007,0034,0067,
0004,0007,0034,0067,
0005,0007,0041,0069,
0006,0005,0042,0069,
0006,0005,0042,0069,
0003,0005,0039,0069,
0003,0008,0039,0070,
0003,0008,0039,0070,
0005,0006,0039,0070,
0005,0005,0039,0070,
0005,0005,0039,0070,
0006,0005,0034,0069,
0008,0007,0034,0069,
0008,0007,0034,0069,
0007,0010,0039,0068,
0007,0009,0039,0068,
