delta1,delta2,delta3,delta4
0001,0001,0012,0043,
0001,0001,0012,0043,
0000,0002,0015,0045,
0000,0002,0015,0043,
0000,0002,0015,0043,
0001,0002,0012,0042,
0002,0001,0012,0042,
0002,0001,0012,0042,
0001,0001,0011,0041,
0001,0001,0011,0041,
0001,0001,0011,0041,
0001,0002,0012,0043,
0001,0002,0012,0043,
0001,0002,0012,0043,
0001,0001,0014,0043,
0001,0001,0014,0044,
0001,0001,0014,0044,
-001,0001,0019,0042,
-001,0001,0019,0042,
-001,0001,0019,0042,
0002,0003,0011,0040,
0002,0003,0011,0040,
0002,0003,0011,0040,
-002,0000,0016,0044,
-002,0000,0016,0043,
-002,0000,0016,0043,
0001,0003,0012,0043,
0001,0001,0012,0043,
0001,0001,0012,0043,
0000,0001,0014,0043,
