delta1,delta2,delta3,delta4
0000,-002,0015,0045,
0001,0000,0017,0044,
0001,0000,0017,0044,
0001,0000,0017,0044,
0000,0003,0015,0043,
0000,0002,0015,0043,
0000,0002,0015,0043,
0001,0002,0016,0045,
0002,0003,0016,0045,
0002,0003,0016,0045,
0001,0001,0015,0045,
0001,0001,0015,0045,
0001,0001,0015,0045,
0001,-001,0017,0048,
0002,-001,0017,0049,
0002,-001,0017,0049,
0002,-001,0012,0047,
0001,-001,0012,0047,
0001,-001,0012,0047,
0001,0000,0014,0046,
0002,0000,0014,0046,
0002,0000,0014,0046,
0002,0001,0016,0047,
0002,0000,0016,0047,
0002,0000,0016,0047,
0003,0000,0016,0046,
0001,0002,0016,0046,
0001,0002,0016,0046,
0001,0001,0015,0044,
0006,0001,0015,0044,
