delta1,delta2,delta3,delta4
0003,0002,0018,0052,
0003,0002,0018,0052,
0003,0002,0018,0052,
0005,0004,0015,0051,
0002,0002,0015,0051,
0002,0002,0015,0051,
0002,-002,0018,0051,
0002,-002,0018,0049,
0002,-002,0018,0049,
0004,0000,0013,0046,
0009,0005,0013,0046,
0009,0005,0013,0046,
0002,0002,0015,0046,
0002,0001,0015,0046,
0002,0001,0015,0046,
0007,0001,0013,0043,
0002,0000,0013,0043,
0002,0000,0013,0043,
0002,0000,0011,0035,
0005,0001,0011,0035,
0005,0001,0011,0035,
0004,-002,0011,0037,
0002,-002,0011,0036,
0002,-002,0011,0036,
0002,-002,0003,0027,
0002,0001,0003,0027,
0002,0001,0003,0027,
0002,0001,0004,0027,
0002,0001,0004,0027,
0002,0001,0004,0027,
