delta1,delta2,delta3,delta4
0006,0005,0029,0046,
0006,0005,0029,0046,
0007,0010,0032,0047,
0007,0008,0032,0047,
0007,0008,0032,0047,
0009,0008,0028,0045,
0010,0010,0028,0045,
0010,0010,0028,0045,
0008,0006,0030,0049,
0008,0006,0030,0049,
0008,0006,0030,0049,
0007,0009,0027,0048,
0007,0009,0027,0048,
0007,0009,0027,0048,
0009,0010,0029,0044,
0008,0010,0029,0044,
0008,0010,0029,0044,
0006,0004,0027,0045,
0006,0004,0027,0045,
0006,0004,0027,0045,
0008,0009,0029,0046,
0010,0011,0029,0046,
0010,0011,0029,0046,
0010,0010,0029,0050,
0008,0008,0029,0050,
0008,0008,0029,0050,
0008,0008,0028,0049,
0011,0008,0028,0049,
0011,0008,0028,0049,
0006,0008,0032,0050,
