delta1,delta2,delta3,delta4
0008,0011,0032,0048,
0008,0011,0032,0048,
0008,0011,0032,0048,
0009,0011,0033,0053,
0008,0007,0033,0053,
0008,0007,0033,0053,
0008,0007,0035,0055,
0007,0012,0035,0058,
0007,0012,0035,0058,
0005,0009,0033,0057,
0005,0009,0033,0057,
0005,0009,0033,0057,
0008,0010,0038,0057,
0008,0010,0038,0057,
0008,0010,0038,0057,
0010,0010,0036,0056,
0009,0008,0036,0055,
0009,0008,0036,0055,
0009,0008,0033,0055,
0009,0009,0033,0055,
0009,0009,0033,0055,
0007,0005,0037,0055,
0007,0005,0037,0055,
0007,0005,0037,0055,
0010,0009,0032,0055,
0009,0009,0032,0055,
0009,0009,0032,0055,
0009,0009,0032,0054,
0009,0009,0032,0054,
0009,0009,0032,0054,
