delta1,delta2,delta3,delta4
0007,0009,0036,0055,
0009,0009,0035,0055,
0010,0012,0035,0056,
0010,0012,0035,0056,
0009,0011,0032,0055,
0009,0011,0032,0055,
0009,0011,0032,0055,
0011,0012,0033,0055,
0009,0012,0033,0055,
0009,0012,0033,0055,
0009,0012,0032,0056,
0010,0012,0032,0055,
0010,0012,0032,0055,
0010,0011,0033,0055,
0011,0011,0033,0055,
0011,0011,0033,0055,
0008,0008,0031,0057,
0008,0007,0031,0057,
0008,0007,0031,0057,
0011,0007,0032,0053,
0009,0009,0032,0053,
0009,0009,0032,0053,
0009,0009,0035,0059,
0009,0010,0035,0056,
0009,0010,0035,0056,
0007,0008,0029,0053,
0007,0008,0029,0053,
0007,0008,0029,0053,
0005,0010,0032,0051,
0005,0010,0032,0051,
