delta1,delta2,delta3,delta4
0003,0004,0037,0070,
0003,0004,0037,0070,
0003,0004,0037,0070,
0005,0005,0037,0070,
0004,0005,0037,0068,
0004,0005,0037,0068,
0003,0005,0039,0068,
0003,0006,0039,0074,
0003,0006,0039,0074,
0004,0004,0037,0072,
0002,0004,0037,0072,
0002,0004,0037,0072,
0000,0005,0039,0071,
0000,0004,0039,0071,
0000,0004,0039,0071,
0003,0002,0037,0066,
0002,0002,0037,0066,
0002,0002,0037,0066,
0002,0006,0036,0068,
0003,0006,0036,0068,
0003,0006,0036,0068,
0002,0003,0037,0068,
0002,0003,0037,0068,
0002,0003,0037,0068,
0002,0005,0031,0069,
0002,0004,0031,0068,
0002,0004,0031,0068,
0002,0004,0033,0066,
0003,0004,0033,0066,
0003,0004,0033,0066,
