delta1,delta2,delta3,delta4
0007,0005,0034,0064,
0007,0005,0034,0060,
0007,0005,0034,0060,
0007,0007,0036,0058,
0011,0009,0036,0058,
0011,0009,0036,0058,
0008,0005,0040,0060,
0008,0005,0041,0060,
0008,0005,0041,0060,
0007,0007,0035,0057,
0007,0007,0035,0057,
0007,0007,0035,0057,
0006,0008,0039,0062,
0006,0008,0039,0062,
0006,0008,0039,0062,
0005,0008,0037,0061,
0005,0008,0037,0061,
0005,0008,0037,0061,
0008,0008,0034,0060,
0007,0008,0034,0060,
0007,0008,0034,0060,
0007,0008,0034,0057,
0007,0007,0034,0057,
0007,0007,0034,0057,
0006,0007,0035,0059,
0006,0008,0035,0059,
0006,0008,0035,0059,
0007,0006,0037,0060,
0007,0006,0037,0060,
0007,0006,0037,0060,
