delta1,delta2,delta3,delta4
0006,0005,0036,0054,
0006,0005,0036,0054,
0007,0008,0034,0054,
0007,0006,0034,0053,
0007,0006,0034,0053,
0005,0006,0029,0053,
0005,0007,0029,0053,
0005,0007,0029,0053,
0008,0008,0030,0054,
0008,0005,0030,0053,
0008,0005,0030,0053,
0007,0004,0032,0053,
0007,0004,0032,0055,
0007,0004,0032,0055,
0006,0007,0034,0052,
0006,0007,0034,0052,
0006,0007,0034,0052,
0008,0009,0029,0049,
0008,0009,0029,0049,
0008,0009,0029,0049,
0007,0007,0035,0053,
0007,0007,0035,0055,
0007,0007,0035,0055,
0006,0005,0029,0052,
0006,0005,0029,0052,
0006,0005,0029,0052,
0006,0008,0034,0052,
0006,0010,0034,0052,
0006,0010,0034,0052,
0009,0009,0033,0051,
