delta1,delta2,delta3,delta4
0009,0007,0032,0058,
0011,0010,0035,0057,
0011,0010,0035,0057,
0011,0010,0035,0057,
0012,0012,0036,0055,
0009,0010,0036,0055,
0009,0010,0036,0055,
0007,0008,0033,0058,
0007,0008,0033,0057,
0007,0008,0033,0057,
0007,0009,0036,0057,
0007,0009,0036,0057,
0007,0009,0036,0057,
0011,0008,0035,0057,
0011,0008,0035,0058,
0011,0008,0035,0058,
0010,0012,0039,0058,
0009,0011,0039,0059,
0009,0011,0039,0059,
0009,0011,0033,0055,
0010,0014,0033,0055,
0010,0014,0033,0055,
0010,0012,0035,0059,
0010,0010,0035,0058,
0010,0010,0035,0058,
0009,0010,0033,0058,
0009,0012,0033,0058,
0009,0012,0033,0058,
0011,0010,0033,0057,
0011,0010,0033,0057,
