delta1,delta2,delta3,delta4
0011,0012,0033,0055,
0011,0012,0033,0055,
0010,0008,0035,0054,
0010,0008,0035,0054,
0010,0008,0035,0054,
0008,0011,0031,0057,
0008,0011,0031,0057,
0008,0011,0031,0057,
0012,0012,0035,0058,
0011,0012,0035,0058,
0011,0012,0035,0058,
0009,0008,0036,0057,
0009,0008,0036,0057,
0009,0008,0036,0057,
0005,0010,0033,0057,
0005,0010,0033,0057,
0005,0010,0033,0057,
0007,0009,0036,0058,
0007,0009,0036,0058,
0007,0009,0036,0058,
0011,0011,0032,0054,
0010,0009,0032,0054,
0010,0009,0032,0054,
0008,0009,0031,0056,
0008,0010,0031,0057,
0008,0010,0031,0057,
0010,0010,0031,0055,
0011,0012,0031,0055,
0011,0012,0031,0055,
0009,0007,0032,0058,
