delta1,delta2,delta3,delta4
0003,0002,0023,0053,
0002,0000,0023,0053,
0002,0000,0023,0053,
-001,0000,0027,0055,
-001,0001,0027,0055,
-001,0001,0027,0055,
0000,-001,0027,0057,
0000,-001,0027,0057,
0000,-001,0027,0057,
0003,0003,0026,0054,
0000,0001,0026,0054,
0000,0001,0026,0054,
0000,0001,0025,0058,
0000,0003,0025,0057,
0000,0003,0025,0057,
0000,-001,0026,0057,
-001,-001,0026,0056,
-001,-001,0026,0056,
-001,-002,0022,0055,
0001,-002,0022,0055,
0001,-002,0022,0055,
0000,-001,0026,0058,
0000,-001,0026,0056,
0000,-001,0026,0056,
0001,0000,0022,0053,
0000,0000,0022,0053,
0000,0000,0022,0053,
0000,0000,0023,0054,
-001,0000,0023,0054,
-001,0000,0023,0054,
