delta1,delta2,delta3,delta4
0003,0003,0037,0074,
0007,0003,0034,0069,
0003,0003,0034,0069,
0003,0003,0034,0069,
0003,0003,0037,0073,
0003,0004,0037,0071,
0003,0004,0037,0071,
0002,0004,0037,0071,
0002,0003,0037,0072,
0002,0003,0037,0072,
0003,0003,0035,0067,
0003,0003,0035,0067,
0003,0003,0035,0067,
0003,0003,0037,0071,
0003,0002,0037,0071,
0003,0002,0037,0071,
0003,0002,0032,0071,
0003,0003,0032,0071,
0003,0003,0032,0071,
0001,0003,0039,0072,
0001,0003,0039,0072,
0001,0003,0039,0072,
0001,0001,0038,0073,
0002,0001,0038,0075,
0002,0001,0038,0075,
0002,0003,0032,0069,
0002,0003,0032,0069,
0002,0003,0032,0069,
0002,0004,0034,0072,
0002,0003,0034,0072,
