delta1,delta2,delta3,delta4
0001,0001,0015,0048,
0001,0001,0015,0048,
0001,0002,0012,0045,
0001,0003,0012,0045,
0001,0003,0012,0045,
0001,0003,0015,0049,
0001,0004,0015,0051,
0001,0004,0015,0051,
0003,0004,0014,0047,
0003,0006,0014,0047,
0003,0006,0014,0047,
0003,0005,0011,0050,
0001,0001,0011,0050,
0001,0001,0011,0050,
0001,0001,0016,0048,
0002,0005,0016,0048,
0002,0005,0016,0048,
0002,0002,0013,0050,
0002,0002,0013,0050,
0002,0002,0013,0050,
0003,0001,0015,0051,
0000,0001,0015,0048,
0000,0001,0015,0048,
0000,0002,0017,0048,
0000,0001,0017,0051,
0000,0001,0017,0051,
0000,0001,0011,0049,
0002,0003,0011,0049,
0002,0003,0011,0049,
0002,0003,0017,0049,
