delta1,delta2,delta3,delta4
0012,0012,0036,0056,
0011,0012,0038,0058,
0011,0012,0038,0062,
0011,0012,0038,0062,
0009,0013,0038,0061,
0009,0014,0038,0061,
0009,0014,0038,0061,
0011,0014,0039,0061,
0011,0014,0039,0061,
0011,0014,0039,0061,
0008,0013,0040,0064,
0008,0013,0040,0064,
0008,0013,0040,0064,
0013,0016,0037,0061,
0012,0013,0037,0059,
0012,0013,0037,0059,
0011,0010,0037,0059,
0010,0010,0037,0058,
0010,0010,0037,0058,
0008,0009,0034,0057,
0008,0009,0034,0056,
0008,0009,0034,0056,
0012,0011,0032,0054,
0011,0010,0032,0054,
0011,0010,0032,0054,
0008,0010,0035,0055,
0008,0012,0035,0055,
0008,0012,0035,0055,
0007,0010,0037,0057,
0007,0010,0037,0055,
