delta1,delta2,delta3,delta4
0002,0002,0034,0068,
0002,0002,0034,0068,
0002,0001,0034,0066,
0004,0001,0034,0066,
0004,0001,0034,0066,
0004,0002,0037,0074,
0006,0002,0037,0074,
0006,0002,0037,0074,
0004,0002,0035,0072,
0004,0003,0035,0072,
0004,0003,0035,0072,
0006,0004,0036,0069,
0003,0003,0036,0069,
0003,0003,0036,0069,
0003,0003,0034,0072,
0004,0004,0034,0072,
0004,0004,0034,0072,
0007,0001,0034,0069,
0006,0001,0034,0069,
0006,0001,0034,0069,
0003,0001,0034,0072,
0003,0001,0034,0072,
0003,0001,0034,0072,
0004,0001,0037,0073,
0005,0001,0037,0073,
0005,0001,0037,0073,
0006,0004,0033,0068,
0004,0001,0033,0068,
0004,0001,0033,0068,
0004,0001,0035,0069,
