delta1,delta2,delta3,delta4
0008,0011,0030,0055,
0007,0011,0031,0051,
0007,0011,0031,0051,
0007,0011,0031,0051,
0008,0009,0036,0056,
0008,0009,0036,0055,
0008,0009,0036,0055,
0009,0010,0030,0052,
0008,0009,0030,0052,
0008,0009,0030,0052,
0008,0009,0033,0054,
0009,0007,0033,0054,
0009,0007,0033,0054,
0009,0007,0028,0050,
0008,0009,0028,0050,
0008,0009,0028,0050,
0006,0007,0028,0050,
0006,0007,0028,0050,
0006,0007,0028,0050,
0008,0008,0033,0053,
0008,0009,0033,0053,
0008,0009,0033,0053,
0005,0008,0033,0052,
0005,0008,0033,0052,
0005,0008,0033,0052,
0007,0008,0032,0054,
0008,0009,0032,0054,
0008,0009,0032,0054,
0007,0008,0030,0052,
0007,0008,0030,0052,
