delta1,delta2,delta3,delta4
0004,0007,0041,0071,
0004,0007,0041,0071,
0005,0007,0035,0071,
0007,0007,0035,0074,
0007,0007,0035,0074,
0005,0006,0039,0075,
0004,0006,0039,0075,
0004,0006,0039,0075,
0004,0007,0033,0072,
0005,0006,0033,0070,
0005,0006,0033,0070,
0005,0006,0037,0070,
0004,0007,0037,0075,
0004,0007,0037,0075,
0004,0007,0035,0069,
0005,0007,0035,0069,
0005,0007,0035,0069,
0005,0003,0036,0072,
0005,0003,0036,0072,
0005,0003,0036,0072,
0004,0004,0035,0072,
0004,0004,0035,0072,
0004,0004,0035,0072,
0006,0006,0037,0074,
0003,0006,0037,0072,
0003,0006,0037,0072,
0003,0006,0036,0070,
0004,0007,0036,0070,
0004,0007,0036,0070,
0004,0007,0038,0077,
