delta1,delta2,delta3,delta4
0004,0002,0016,0043,
0004,0002,0016,0043,
0001,0000,0011,0044,
0000,0000,0011,0041,
0000,0000,0011,0041,
0000,0002,0013,0041,
0001,0002,0013,0045,
0001,0002,0013,0045,
0001,0003,0009,0043,
0001,0003,0009,0043,
0001,0003,0009,0043,
0003,0004,0015,0045,
0002,0004,0018,0046,
0002,0004,0018,0046,
0001,0005,0016,0047,
0001,0003,0016,0046,
0001,0003,0016,0046,
0002,0003,0013,0043,
0004,0004,0013,0043,
0004,0004,0013,0043,
0004,0004,0012,0039,
0002,0004,0012,0039,
0002,0004,0012,0039,
0002,0004,0010,0041,
0003,0004,0010,0041,
0003,0004,0010,0041,
0000,0007,0016,0046,
0000,0004,0016,0045,
0000,0004,0016,0045,
0002,0001,0015,0045,
