delta1,delta2,delta3,delta4
0007,0009,0037,0061,
0007,0009,0037,0061,
0007,0009,0037,0067,
0007,0011,0037,0067,
0007,0011,0037,0067,
0007,0008,0041,0067,
0008,0008,0041,0067,
0008,0008,0041,0067,
0011,0010,0037,0065,
0010,0012,0037,0065,
0010,0012,0037,0065,
0008,0007,0039,0067,
0008,0007,0039,0067,
0008,0007,0039,0067,
0010,0011,0037,0061,
0010,0011,0037,0061,
0010,0011,0037,0061,
0005,0010,0037,0068,
0005,0010,0037,0068,
0005,0010,0037,0068,
0007,0007,0041,0069,
0007,0007,0041,0069,
0007,0007,0041,0069,
0008,0009,0036,0067,
0008,0008,0036,0067,
0008,0008,0036,0067,
0006,0008,0038,0063,
0006,0008,0038,0063,
0006,0008,0038,0063,
0008,0007,0039,0068,
