delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0001,0000,-001,0000,-001,0000,0000
0000,0000,0001,0000,0001,0000,-001,0000,0000
0001,0002,-001,0001,0001,0001,0000,0000,0001
0001,0002,-001,0001,0001,0001,0000,0000,0001
0001,0002,-001,0000,0001,-001,0001,0000,0001
0001,0000,0000,-001,0000,-001,0001,0001,0006
0001,0000,0000,-001,0000,0001,0001,0001,0006
0001,0000,0001,-001,0000,0004,0001,0001,0006
0001,-001,0001,-001,0001,0005,0001,0002,0008
0001,-001,0003,-001,0003,0007,0001,0003,0008
0001,-001,0003,-001,0004,0007,0004,0005,0008
0001,0010,0003,0002,0015,0005,0005,0018,0007
0003,0010,0002,0004,0015,0004,0007,0018,0004
0010,0008,0001,0015,0014,0003,0012,0013,0003
0012,0007,0002,0022,0011,0003,0024,0011,0002
0012,0004,0002,0022,0007,0003,0024,0007,0002
0012,0003,0002,0017,0007,0006,0020,0007,0002
0009,0003,0002,0015,0006,0007,0019,0005,0005
0008,0003,0002,0011,0005,0007,0011,0005,0005
0005,0002,0001,0006,0003,0005,0006,0004,0002
0005,0001,0000,0002,0001,0005,0006,0001,0001
0002,0001,-001,0001,0001,0004,0002,0001,0001
0002,0001,-001,0001,0001,0001,0002,0001,0000
0002,0000,-001,0001,0000,0001,0003,0002,0000
0002,0000,-001,0000,0000,0001,0003,0002,0000
0002,0000,-001,0000,0000,0001,0003,0002,0001
0001,0001,-001,0000,0000,0001,0002,0001,0001
0001,0001,-001,0000,0000,0001,0002,0001,0001
0000,0001,-001,0000,0000,0000,0002,0001,0001
0000,0000,0000,0001,0001,0000,-001,-001,0002
0000,0000,0000,0001,0001,-001,-001,-001,0002
0000,0000,0002,0000,0001,-002,-001,-001,0002
0001,0001,0000,-001,0001,-001,0001,0001,0001
0001,0001,0000,-001,0001,0000,0001,0001,0001
0000,0000,0000,-001,0001,0000,0001,0001,0001
0000,0000,0000,0000,0000,0000,0000,0002,-001
0000,0000,0000,0000,0000,-002,0000,0002,-001
0000,0001,0001,0000,0000,-002,0000,0001,-001
-002,0001,0000,-001,0001,-002,0000,-003,-001
-002,0001,0000,-001,0001,0001,0000,-003,-001
-002,0001,0000,-001,0000,0002,0000,-003,-001
-002,-001,0002,0000,0000,0002,0000,0002,0000
-002,-001,0002,0000,0000,-001,-001,0002,0000
-002,-001,0001,0000,0000,-001,0000,0001,0002
-002,0001,0001,-001,-001,-001,0000,0001,0001
-002,0001,0001,-001,-001,-001,0000,0001,0001
-002,0001,0000,-001,-001,0000,0000,0001,0001
0001,0001,0000,-001,-001,0000,0000,0000,0001
0001,0001,0000,-001,-001,0000,0000,0000,0001
0000,0001,0001,0001,-001,0000,0000,0000,0001
0000,0002,0000,-001,0000,0000,0001,0000,-002
0000,0002,0000,-001,0000,0000,0001,0000,-002
0001,0000,0000,-001,0000,0000,0001,0000,-002
-002,0000,0000,0000,-002,0000,0001,0000,-002
-001,0000,0000,0000,-002,0000,0001,0002,-002
