delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,-001,-001,0001,0000,0000,0000,0000
0001,0001,-001,-001,0000,0000,0001,0000,0000
-001,0001,-001,0000,0000,0000,-002,0000,-001
-001,0001,-001,0000,0000,0000,-001,0000,-001
-001,0000,-001,0001,0000,0001,-001,0000,-001
0000,0000,-001,-002,0000,0001,0001,0000,0002
0000,0000,0000,-001,0000,0000,0001,0000,0002
-001,0000,0001,-001,0000,0000,0001,0000,0003
-001,-001,0002,-001,0001,0003,0000,0000,0008
0000,-001,0003,-001,0001,0007,0000,0000,0008
0000,-001,0003,0000,0001,0007,0000,0003,0009
0000,0003,0006,0001,0003,0009,0001,0006,0014
0000,0003,0006,0001,0006,0012,0001,0009,0014
0000,0003,0006,0001,0009,0012,0003,0009,0008
0002,0014,0006,0003,0027,0006,0003,0023,0007
0002,0021,0003,0004,0027,0003,0005,0023,0002
0002,0021,0003,0004,0029,0003,0005,0023,0002
0002,0021,0003,0004,0029,0003,0005,0023,0002
0002,0021,0003,0004,0029,0003,0005,0023,0002
0002,0021,0003,0004,0027,0003,0005,0023,0002
0002,0021,0003,0004,0026,0003,0005,0023,0002
0019,0015,0003,0035,0021,0003,0021,0014,0001
0035,0006,0003,0038,0012,0003,0030,0004,-002
0035,0006,0003,0038,0012,0003,0030,0004,-002
0035,0006,0003,0038,0008,0003,0030,0004,-002
0032,0006,0003,0036,0008,0003,0028,0004,-002
0030,0006,0003,0036,0010,0003,0028,0004,-002
0028,0006,0003,0037,0010,0003,0030,0004,-002
0025,0006,0003,0037,0010,0003,0030,0004,-002
0023,0006,0003,0031,0010,0012,0029,0005,0006
0019,0006,0003,0022,0009,0012,0019,0005,0006
0011,0002,0003,0011,0004,0008,0012,0000,-002
0010,0002,0003,0011,0004,0008,0010,0000,-002
0008,0002,0003,0010,0004,0008,0010,0000,-002
0008,0002,0003,0009,0004,0008,0009,0000,-002
0008,0002,0003,0008,0004,0008,0007,0000,-002
0008,0002,0003,0008,0004,0008,0006,0000,-002
0008,0002,0003,0008,0004,0008,0006,0000,-002
0006,0002,0002,0005,0004,0003,0006,0002,0001
0005,0002,0001,0003,0002,0003,0005,0002,0001
0004,0002,-001,0003,0004,0008,0004,0000,0001
0003,0002,-001,0003,0002,0008,0000,0000,-001
0001,0002,0000,0003,0001,0000,0000,0000,-001
0001,0002,0002,0002,0001,0000,0000,-001,-001
0001,0001,0001,0000,0002,-002,0000,-001,0000
0001,0001,0001,0000,0002,-002,0000,-001,0000
0001,0001,0001,0000,0001,-001,0000,-001,0000
-001,0001,0000,0000,0000,-001,0002,0000,-001
-001,0001,0000,0001,0000,-001,0002,0000,-001
-001,0001,0000,0001,0000,-003,0002,0000,-001
0001,0001,-002,0001,0000,0001,0001,0000,0001
0002,0001,0000,-001,0000,0000,0001,0000,0001
0001,0001,0000,-001,0000,0000,0000,0000,0000
0001,0001,0000,-002,0000,-002,0000,0002,0000
0000,0001,0000,-001,0000,-002,0000,0002,0000
