delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0001,0000,0001,-002,0001,0001,0000
0000,0000,0001,-001,0002,-003,0001,0001,0001
0000,0000,0001,-001,0001,-003,0001,0001,0001
-001,0001,0002,-001,0001,0000,0000,0001,0001
-001,0001,0002,0000,0001,0000,0002,0001,0000
-001,0000,0002,0000,0001,0000,0000,0001,0000
0000,-001,0002,0000,0001,0001,0000,0001,0000
-001,-001,0000,0000,0001,0001,-001,0000,0000
0001,-001,0000,0000,0002,0001,-001,0000,0001
-001,-001,0000,0001,0002,0003,0000,0000,0000
-001,0000,0001,0001,0002,0003,0001,-001,0001
-001,0000,0001,0001,0002,0003,0001,-001,0003
-001,0000,0003,0001,0000,0006,0001,0000,0007
-001,0000,0004,0000,0002,0012,0000,0000,0008
-001,0000,0009,0000,0003,0027,0000,0000,0019
0000,0003,0020,0003,0007,0039,0001,0007,0023
0000,0003,0020,0003,0007,0039,0001,0007,0023
0000,0003,0020,0003,0007,0031,0001,0007,0023
0000,0003,0020,0003,0007,0019,0001,0007,0023
0000,0003,0020,0003,0007,0012,0001,0007,0023
0000,0003,0003,0006,0008,0003,0004,0016,0005
0001,0002,0003,0006,0008,0003,0019,0016,0001
0001,0001,0002,0006,0005,0002,0019,0007,0000
0001,0001,0001,0002,0003,0001,0008,0001,0000
0000,-002,0001,0001,0002,-001,0003,0001,0001
0000,0000,0000,0001,0001,-001,0002,0001,0001
0000,0000,0000,0001,0001,-001,0001,0001,0001
0000,0000,0001,0001,0001,0001,0001,0000,0001
0000,-001,0001,0001,0001,0001,0001,-001,0001
0000,-001,0001,0001,0001,0000,0003,-001,0001
0000,-001,0001,0001,0000,0000,0001,0000,0000
-001,-001,0001,0001,0000,0001,0002,0000,0001
-001,-001,0001,0000,0000,0001,0001,0000,-001
0000,-001,0001,0000,0000,0001,0001,0000,-001
0000,-001,0001,0000,0001,-001,0000,0000,-001
-001,-002,0002,0001,0001,-003,0000,0000,-001
-001,-002,0001,0000,0001,-003,0001,0000,-001
0001,-001,-001,-001,0001,-002,0001,0000,-001
0001,-001,-001,-001,0001,0000,0002,0002,0000
0000,-001,0000,0001,0001,0000,0002,0000,0000
0000,-001,0001,0001,0001,0000,0002,-001,0000
0000,-001,0001,0001,0000,0000,0003,-001,0000
0000,0000,0001,0001,-001,0001,0001,0001,0001
0001,0000,0000,0001,-001,0001,0001,0001,0001
0001,0000,0000,0000,0001,0002,0001,0001,0000
0000,0000,0000,0000,0001,0000,0001,0000,-001
0000,-001,0000,0000,0001,0000,0001,0000,0000
-001,-001,0003,0002,0001,0000,0002,0000,0000
-001,-002,0000,0000,-001,-001,-001,0000,0000
-002,-001,0000,0000,0001,-001,0000,0001,0001
0000,0000,0000,0000,0001,0000,-001,0002,0001
-001,0000,-002,0000,0001,-001,0001,0002,0001
0001,0000,-002,-001,0000,-001,0002,0002,0001
0001,0000,-001,0001,0000,-001,0003,0002,0001
0001,-001,0003,0001,0002,0002,0002,0002,0000
