delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0002,0001,0000,0000,-002,0000,-001,-001
0001,0001,0001,0000,0000,-002,0000,-001,-001
-002,0001,0000,0001,0000,-002,0000,0000,0001
-002,0001,0000,0001,0000,-002,0000,0000,0001
-002,0001,0000,0001,-001,-002,0000,0000,0000
0000,0001,0000,0001,-001,-002,-001,0000,0000
0001,0001,0002,0001,-001,-002,-001,0000,0001
0000,0001,0003,0001,-001,0002,-001,0002,0003
-001,0002,0005,0001,0001,0004,0000,0000,0005
-002,0002,0007,0001,0001,0004,0000,0000,0003
-002,0002,0010,0001,0001,0012,0000,0000,0005
-002,0005,0011,0001,0004,0012,0000,0003,0009
0001,0007,0011,0001,0007,0012,0000,0003,0009
0003,0017,0009,0001,0009,0010,0000,0003,0004
0004,0021,0004,0006,0018,0010,0004,0010,0003
0007,0021,0004,0008,0020,0001,0005,0010,0001
0014,0013,0003,0011,0020,0001,0005,0009,0001
0020,0009,0002,0022,0013,0001,0012,0007,0002
0020,0006,0001,0022,0007,0001,0012,0004,0002
0009,0006,0001,0021,0007,0002,0012,0004,0002
0009,0001,0003,0013,0004,0002,0012,0004,0001
0006,0001,0004,0008,0004,0002,0010,0004,0001
0004,0001,0003,0005,0002,0001,0004,0003,0001
0000,0001,0002,0003,0001,0000,0004,0002,0001
0000,0001,0002,0003,0001,0000,0002,0002,0001
-001,0001,0002,0003,0001,0000,0002,0002,0001
-001,0001,0002,0002,0001,0000,0001,0000,0000
-002,0001,0002,0002,0001,-001,0000,0000,0000
0000,0001,0001,0002,0001,-001,0000,-002,0000
0000,0001,-001,0002,0000,-001,0002,-002,0001
0000,0001,-001,0002,0000,-001,0002,-002,0001
0000,0001,-001,0002,0000,-001,0001,0000,0000
0001,0000,0000,0001,0000,-001,0000,0000,-001
0001,0000,0000,0001,0000,-001,0000,0000,-001
0001,0000,0000,0001,0000,-002,-001,0000,-001
-002,0001,0000,0001,0000,-003,-001,0000,0001
0000,0001,0001,0001,0000,-003,-001,0000,0001
0000,0001,0002,0000,-001,-003,0000,0000,-001
0000,0002,0001,0000,-001,0000,-001,0001,-001
-002,0002,0001,0000,-001,-002,0000,0001,-001
-002,0001,0001,0001,0001,0000,0000,0002,0001
0000,0001,0002,0002,0001,-002,0001,0001,0000
0000,0001,0002,0002,0001,-002,0001,0001,0000
0000,0000,0000,0001,0000,-001,0002,0001,0000
0000,0000,0000,-003,0000,-002,0001,0000,0000
-001,0000,-001,-002,0000,0000,0001,0000,0000
-001,0001,0002,-002,0000,0000,0001,0000,0001
0000,-002,-001,-002,-001,0001,0000,0000,-001
0000,-002,-001,0000,-001,0001,0000,0000,-001
0000,-002,-001,0000,-001,0000,0000,0000,-001
-001,0001,0002,0001,-002,0000,0000,0001,0000
-001,0001,0002,0001,-002,0000,0000,0001,0000
-001,0001,0001,0001,-002,0001,0000,0001,0000
-001,0000,-001,0000,0000,0001,0001,0000,0001
-001,0000,-001,0000,0000,-001,0001,0000,0001
