delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,-001,0000,0001,-001,0001,0000,0000,-001
0000,-002,0000,0002,-001,0001,0002,0000,-001
0001,-002,-002,0000,0000,0001,0002,0001,0002
0000,-001,-002,0000,0000,0001,0002,0001,0002
0000,0001,-002,0000,0000,0001,0002,0001,0002
0000,0001,-002,0000,-001,-002,0000,-001,0000
-001,0001,-002,0000,0000,0000,-002,-001,0001
0000,0000,0001,0000,0000,0000,-002,-001,0001
0000,0000,0001,0001,0000,0002,0001,0000,0001
0000,0000,0001,0001,0000,0003,0001,0000,0001
0000,0000,0001,0001,0000,0003,0001,0000,0004
-001,0002,0006,0000,0000,0008,0000,0000,0006
-001,0002,0008,0000,0000,0014,0001,0001,0009
0000,0003,0018,0000,0001,0018,0001,0001,0012
0000,0004,0023,0001,0005,0022,0001,0004,0014
0000,0011,0023,0002,0013,0022,0001,0008,0014
0004,0023,0006,0003,0021,0010,0004,0012,0007
0010,0023,0003,0010,0021,0006,0006,0013,0005
0016,0010,0000,0016,0019,0004,0010,0013,0005
0016,0004,0003,0019,0007,0003,0016,0007,0005
0010,0003,0002,0019,0006,0003,0016,0003,0004
0006,0004,0002,0009,0004,-001,0012,0003,0001
0003,0003,0001,0003,0003,0004,0004,0001,0001
0001,0000,0000,0003,0001,0000,0003,0000,0000
0000,0000,0000,0003,0000,0000,0002,0001,0002
0000,0000,0000,0003,0000,0000,0002,0001,0002
0000,0000,0000,0000,-001,0000,0001,0001,0002
0001,0000,0001,0000,0000,-002,0002,0000,0001
0000,0000,0001,0000,0000,-002,0000,0000,0001
-001,0001,0000,0001,0000,-001,0001,0002,0001
-001,0001,-001,0001,0001,-001,0000,0002,0001
0000,0001,-001,0001,0000,-001,0001,0002,0001
0000,0000,0000,0001,0001,-002,0001,0001,0001
0001,0000,0001,0000,0000,0000,0001,0001,0001
0001,0000,0000,0000,0001,0000,0002,0001,0001
0001,0001,0001,0000,0002,0000,0001,0001,0001
0001,0000,0000,0000,0002,0000,0000,0001,-001
-001,0000,0000,0000,0001,0000,-001,0001,-001
-001,0000,0000,0000,0000,0000,-001,-001,-001
-001,0000,-001,0000,0001,-002,-001,0001,-001
-001,0001,0000,0001,0001,-002,0001,0000,-001
-001,0000,-001,0000,0001,-001,0001,0000,0000
-001,0000,-001,0001,0002,0002,0000,-001,0002
0000,0000,-001,0001,0002,-001,0000,-001,0002
0000,-001,0000,0001,0002,-001,0000,0000,0002
0001,0001,0000,0000,0000,-001,0000,0000,0001
0001,0001,0001,0000,0000,0001,0000,-001,0001
0001,0001,-001,0000,0001,0001,0000,-001,0001
-001,0000,-001,-001,0001,0000,0001,0000,0000
-001,0000,-001,0000,0001,0000,0001,0000,0000
0000,0000,0001,0000,0001,0001,0001,0000,0000
0001,0000,0001,0000,0001,0002,0001,0000,0000
0000,0000,0001,0001,0001,0002,0002,-001,0000
-001,-001,0001,0002,0001,0002,0002,0000,0004
-001,0000,0001,0002,0001,0001,0002,0000,0004
