delta0,delta1,delta2,delta3,delta4
0015,0014,0024,0040,0056
0015,0014,0024,0040,0056
0015,0017,0028,0071,0062
0015,0017,0031,0079,0062
0015,0017,0031,0083,0062
0025,0018,0041,0105,0054
0025,0018,0041,0105,0054
0025,0018,0041,0105,0054
0025,0018,0050,0108,0044
0025,0018,0060,0108,0043
0025,0018,0061,0108,0043
0021,0018,0091,0097,0037
0023,0018,0094,0092,0037
0023,0018,0094,0085,0037
0036,0028,0094,0064,0042
0036,0028,0078,0049,0042
0036,0028,0077,0049,0042
0036,0028,0063,0046,0039
0036,0028,0053,0046,0039
0036,0038,0053,0046,0039
0036,0041,0042,0036,0029
0036,0041,0042,0036,0029
0036,0029,0042,0036,0029
0022,0020,0031,0022,0016
0016,0012,0024,0015,0016
0015,0012,0024,0015,0016
0004,0007,0016,-001,0001
0004,0007,0005,-001,0001
0004,0007,0005,-001,0001
-004,0000,0002,0001,-004
