delta0,delta1,delta2,delta3,delta4
0018,0020,0024,0026,0034
0018,0020,0024,0026,0034
0021,0021,0031,0034,0042
0021,0021,0031,0034,0042
0021,0021,0031,0034,0042
0025,0025,0040,0044,0042
0025,0025,0040,0044,0042
0025,0025,0040,0044,0042
0023,0024,0034,0033,0035
0023,0024,0034,0032,0035
0023,0024,0034,0032,0035
0016,0016,0020,0017,0020
0016,0016,0020,0017,0020
0016,0016,0020,0017,0020
0017,0019,0018,0015,0015
0017,0019,0018,0015,0015
0017,0019,0018,0015,0015
0015,0014,0014,0012,0016
0015,0014,0014,0012,0016
0015,0014,0014,0012,0016
0015,0017,0012,0013,0015
0014,0017,0012,0013,0015
0014,0017,0012,0013,0015
0012,0012,0013,0016,0020
0012,0012,0013,0016,0020
0012,0012,0013,0016,0020
0015,0014,0013,0011,0014
0015,0014,0013,0011,0014
0015,0014,0013,0011,0014
0016,0018,0013,0011,0013
