delta0,delta1,delta2,delta3,delta4
0027,0026,0035,0036,0042
0027,0026,0035,0036,0042
0027,0024,0040,0052,0046
0027,0024,0040,0054,0046
0027,0024,0040,0054,0046
0030,0030,0050,0046,0039
0030,0030,0051,0046,0039
0030,0030,0051,0046,0039
0031,0030,0036,0037,0042
0031,0030,0036,0037,0042
0031,0030,0036,0037,0042
0018,0022,0023,0020,0026
0018,0022,0023,0020,0026
0018,0022,0023,0020,0026
0017,0017,0018,0015,0020
0017,0017,0018,0015,0020
0017,0017,0018,0015,0020
0016,0019,0022,0011,0015
0016,0019,0022,0011,0015
0016,0019,0022,0011,0015
0012,0014,0014,0012,0016
0012,0014,0014,0012,0016
0012,0014,0014,0012,0016
0018,0014,0010,0013,0018
0018,0014,0010,0013,0018
0018,0014,0010,0013,0018
0018,0020,0016,0010,0014
0018,0020,0016,0010,0014
0018,0020,0016,0010,0014
0016,0013,0018,0016,0018
