delta0,delta1,delta2,delta3,delta4
0026,0025,0036,0052,0057
0026,0025,0036,0052,0057
0028,0029,0050,0057,0047
0028,0029,0054,0057,0047
0028,0029,0054,0057,0047
0033,0038,0040,0037,0038
0033,0038,0040,0037,0038
0033,0038,0040,0037,0038
0018,0018,0022,0018,0026
0018,0018,0022,0018,0026
0018,0018,0022,0018,0026
0017,0021,0017,0015,0015
0017,0021,0017,0015,0015
0017,0021,0017,0015,0015
0018,0020,0021,0013,0016
0018,0020,0021,0013,0016
0018,0020,0021,0013,0016
0015,0014,0015,0014,0017
0015,0014,0015,0014,0017
0015,0014,0015,0014,0017
0017,0016,0013,0011,0018
0017,0016,0013,0011,0018
0017,0016,0013,0011,0018
0017,0019,0019,0012,0016
0017,0019,0019,0012,0016
0017,0019,0019,0012,0016
0016,0016,0013,0013,0014
0016,0016,0013,0013,0014
0016,0016,0013,0013,0014
0016,0017,0018,0011,0018
