delta0,delta1,delta2,delta3,delta4
0011,0012,0025,0039,0036
0011,0012,0025,0039,0036
0011,0009,0028,0057,0032
0011,0009,0028,0064,0032
0011,0009,0028,0064,0032
0014,0013,0045,0076,0035
0014,0013,0049,0076,0035
0014,0013,0049,0076,0035
0015,0016,0065,0071,0034
0016,0016,0065,0051,0034
0016,0016,0065,0051,0034
0028,0025,0064,0046,0031
0028,0030,0040,0035,0031
0028,0030,0040,0035,0031
0027,0030,0028,0024,0017
0008,0009,0009,0003,-004
0008,0009,0009,0003,-004
0006,0006,0009,0002,-005
-003,-009,-009,-007,-013
-003,-009,-009,-007,-013
-007,-009,-009,-007,-013
-007,-011,-013,-011,-018
-007,-011,-013,-011,-018
-007,-011,-013,-011,-018
-009,-008,-014,-010,-019
-009,-008,-014,-010,-019
-009,-008,-014,-010,-019
-008,-007,-013,-012,-019
-008,-007,-013,-012,-019
-008,-007,-013,-012,-019
