delta0,delta1,delta2,delta3,delta4
0007,0004,0021,0033,0022
0007,0004,0021,0033,0022
0010,0010,0040,0040,0019
0010,0010,0040,0040,0019
0010,0010,0040,0040,0019
0015,0018,0030,0024,0013
0015,0018,0017,0018,0013
0015,0018,0017,0018,0013
0012,0012,0017,0009,0000
0002,0002,0003,0001,0000
0002,0002,0003,0001,0000
-004,-007,-003,-006,-010
-004,-002,-003,-009,-011
-004,-002,-003,-009,-011
-005,0000,-007,-010,-014
-005,0000,-009,-010,-014
-005,0000,-009,-010,-014
-004,-006,-006,-008,-015
-004,-006,-006,-008,-015
-004,-006,-006,-008,-015
-006,-006,-006,-010,-015
-006,-006,-006,-010,-015
-006,-006,-006,-010,-015
-007,-005,-010,-012,-011
-007,-005,-011,-012,-011
-007,-005,-011,-012,-011
-003,-002,-011,-012,-014
-003,-002,-010,-012,-014
-003,-002,-010,-012,-014
-003,-001,-010,-013,-013
