delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0002,0000,0000,-001,0001,0000,0002
0000,0000,0002,0000,-001,-001,0001,0000,0002
0000,0000,0002,0000,-001,0000,0000,0000,0002
0000,0000,0001,0000,0000,0000,-001,0000,0002
0002,0000,0001,0000,0000,-001,-001,0000,0002
0001,0000,0000,0002,0000,-001,0000,0001,0002
0001,0000,-002,0002,0000,0000,0000,0001,0002
0001,0001,0000,0001,0000,0000,0000,0001,0000
0001,0001,0000,0001,-001,0000,-001,0001,0000
0001,0001,0000,0002,-001,0000,0000,0001,0000
0001,0001,0001,0002,-001,0000,-001,0000,0002
0001,0001,0001,0003,0001,0003,0002,0000,0003
0007,0004,0001,0006,0005,0003,0007,0000,0005
0008,0004,0002,0011,0006,0006,0015,0003,0005
0012,0004,0003,0022,0006,0006,0022,0004,0005
0014,0006,0003,0026,0010,0006,0022,0008,0004
0014,0011,0001,0026,0024,0004,0016,0016,0003
0014,0011,0001,0017,0024,0004,0016,0016,0003
0014,0011,0001,0015,0024,0004,0016,0016,0003
0005,0018,0004,0010,0035,0004,0006,0023,0005
0002,0018,0006,0002,0035,0011,0002,0023,0009
0002,0018,0006,0002,0028,0011,0002,0023,0009
0002,0018,0006,0002,0020,0011,0002,0023,0009
0002,0018,0006,0002,0015,0011,0002,0023,0009
0001,0006,0007,0001,0008,0022,0002,0010,0017
0001,0000,0007,0001,0004,0022,0002,0003,0017
0001,0000,0003,0001,0001,0007,0001,0002,0016
0000,0000,0002,0000,0001,0005,0001,0002,0011
0000,0000,0002,0001,0000,0004,0000,0001,0005
0000,0000,0002,0002,0000,0004,0000,0001,0002
0000,0000,-001,0002,-001,0004,0000,0001,0002
0000,0000,0003,0000,0000,0002,0001,0000,0003
0000,0000,0001,0000,-001,0001,0001,-001,0003
0001,0000,0001,0000,0000,0001,0001,0000,0002
0001,0000,0000,0000,-001,0001,0000,0000,0002
-001,0000,-001,0001,0000,0001,0000,0000,0002
-002,-001,-001,0001,0000,0001,0002,0000,0003
-001,-001,0001,0001,0000,0001,0002,0001,0003
0000,0000,0001,0001,0000,0001,0000,0001,0003
0001,0000,0000,0001,0001,0001,0000,0001,0002
0001,0002,0000,0000,0001,0000,0001,0001,0003
0001,0002,0000,0000,0001,0000,0001,0000,0003
0001,0002,0001,0000,0001,0000,0001,0000,0003
0001,0001,0001,0000,0001,-001,-001,0000,0003
0001,0001,-002,0000,0000,-001,0001,-001,0001
0001,0001,-002,0000,0001,-001,0001,-002,0003
0000,0002,-002,0000,0001,0000,0001,-002,0001
0000,0002,-001,0000,0001,0000,0002,-001,0003
0000,0001,-001,0000,0001,0001,0000,-001,0004
0001,0001,-001,0001,0000,0001,0003,-001,0004
0001,0001,-001,0001,0000,0001,0001,0000,0001
0001,0001,0000,0002,0000,0001,0002,0000,0001
0001,0001,0000,0002,0000,0002,0001,0000,0001
0001,0001,0000,0002,0001,0002,0002,0000,0002
0001,0002,0001,0002,0001,0002,0002,0000,0002
