delta1,delta2,delta3,delta4
00000,00000,00000,00001
00002,-0002,00001,00002
-0001,-0001,00000,00001
00001,00000,00000,00002
00001,00000,00002,00003
00002,00001,00001,00005
00002,00000,00001,00003
00002,00001,-0001,00002
00005,00001,-0002,00006
00000,00004,-0002,00007
00008,00002,00001,00007
00012,00001,00000,00006
00012,00006,00004,00006
00012,00007,00004,00013
00016,00010,00007,00024
00016,00010,00007,00027
00016,00010,00007,00034
00016,00010,00007,00035
00016,00010,00007,00036
00016,00010,00007,00032
00025,00019,00028,00031
00024,00019,00028,00031
00024,00019,00024,00031
00026,00019,00021,00031
00022,00019,00016,00031
00019,00019,00016,00031
00013,00021,00008,00007
00013,00019,00008,00007
00013,00019,00008,00007
00013,00019,00008,00004
00013,00019,00008,00004
00013,00019,00008,00005
00007,00008,00002,00002
00001,00002,-0001,00003
00002,00002,00001,00001
00001,00000,00000,00000
-0001,-0001,00001,00002
00000,00001,00000,00002
00002,00001,00000,00003
00000,00000,-0001,00000
00001,00000,00000,00001
00001,00000,00000,00001
00002,00000,-0001,00000
00000,00000,00000,00002
00000,-0001,00001,00001
-0001,00000,00001,00002
00000,-0001,00001,00003
00003,00000,00001,00002
00000,00000,00001,00001
-0001,00000,00002,00002
00000,00000,00000,00001
00002,00002,00000,00001
00001,-0001,-0001,00001
00000,00001,00000,00002
-0002,-0002,00001,00000
