delta1,delta2,delta3,delta4
-0001,00001,00000,00002
-0001,00003,00000,00001
-0001,-0001,00000,00000
00000,00002,00001,00001
-0001,00002,00001,00001
00001,00000,-0001,00003
-0002,-0001,00000,00001
-0002,00000,00002,00004
-0002,-0001,00002,00001
-0002,00003,00002,00002
00000,00001,00000,-0001
-0003,-0001,-0001,00004
00000,00000,00001,00003
-0001,00007,-0001,00013
00028,00006,00009,00058
00073,00006,00009,00052
00080,00006,00009,00028
00041,00006,00009,00016
00022,00006,00009,00016
00010,00006,00009,00016
00007,00011,00006,00004
00000,00002,00003,00002
00001,00003,00003,00002
00000,00002,00002,00002
-0003,00001,00003,00004
00001,00001,00001,00000
-0001,00001,00000,00002
00000,00000,00002,00001
00000,00001,-0001,00002
00000,00001,00002,00003
-0001,00000,00002,00002
-0001,-0001,00000,00001
00002,00000,-0001,-0002
-0001,00000,00001,00002
00000,00001,00001,00001
00001,00002,00000,00001
-0002,00000,00000,00002
-0002,00001,00002,00000
00000,00000,00002,00002
-0003,00001,00001,00001
00000,00002,00003,00000
00000,00000,00000,00001
00000,00000,00001,00000
00000,00000,-0001,00000
-0002,00001,00003,00000
00001,00000,00001,00002
-0004,00000,00003,00002
00001,-0001,00001,00000
-0002,00002,00002,00002
-0001,00000,00002,00001
00001,-0002,00004,00002
-0001,00000,00003,00001
-0001,00000,00002,00000
00001,00000,00002,00001
00001,00001,00002,00001
