delta0,delta1,delta2,delta3,delta4
0017,0018,0032,0045,0031
0017,0018,0032,0045,0031
0019,0019,0041,0065,0035
0019,0019,0041,0065,0035
0019,0019,0041,0065,0035
0017,0015,0035,0058,0036
0017,0015,0035,0058,0036
0017,0015,0033,0055,0036
0014,0007,0021,0029,0024
0014,0007,0021,0029,0024
0014,0007,0020,0029,0024
0002,0004,0004,0011,0009
0002,0004,0004,0011,0009
0002,0004,0004,0011,0009
0004,0001,0004,0003,0007
0004,0001,0004,0003,0007
0004,0001,0004,0003,0007
0003,-002,0003,0001,0005
0003,-002,0003,0001,0005
0003,-002,0003,0001,0005
0002,-001,0003,0000,0005
0002,-001,0003,0000,0005
0002,-001,0003,0000,0005
0002,0001,-001,0003,0001
0002,0001,-001,0003,0001
0002,0001,-001,0003,0001
0001,0002,0001,0003,-004
0001,0002,0001,0003,-004
0001,0002,0001,0003,-004
-001,0000,0001,-001,0000
