delta0,delta1,delta2,delta3,delta4
0016,0013,0029,0032,0026
0016,0013,0029,0032,0026
0026,0016,0045,0050,0034
0026,0016,0045,0050,0034
0026,0016,0049,0050,0034
0029,0016,0058,0072,0044
0029,0016,0058,0072,0044
0029,0016,0058,0072,0044
0017,0016,0037,0066,0039
0017,0016,0037,0066,0039
0017,0016,0030,0051,0039
0015,0008,0016,0025,0022
0015,0008,0016,0025,0022
0015,0008,0015,0024,0022
0004,0001,0009,0007,0011
0004,0001,0009,0007,0011
0004,0001,0009,0007,0011
0003,-002,0007,0004,0005
0003,-002,0007,0004,0005
0003,-002,0007,0004,0005
0001,0001,0000,0003,-002
0001,0001,0000,0003,-002
0001,0001,0000,0003,-002
0001,0000,-002,-001,-001
0001,0000,-002,-001,-001
0001,0000,-002,-001,-001
-001,0000,0003,0001,0001
-001,0000,0003,0001,0001
-001,0000,0003,0001,0001
0001,-001,0001,0000,0003
