delta0,delta1,delta2,delta3,delta4
0020,0012,0036,0041,0029
0020,0012,0036,0041,0029
0022,0018,0045,0070,0041
0022,0018,0045,0070,0041
0022,0018,0045,0070,0041
0025,0021,0046,0087,0047
0025,0021,0046,0087,0047
0025,0021,0046,0082,0047
0017,0014,0025,0049,0039
0017,0014,0025,0049,0039
0017,0014,0025,0041,0035
0007,0009,0013,0023,0015
0007,0009,0013,0023,0015
0007,0009,0013,0021,0015
0003,0002,0004,0008,0008
0003,0002,0004,0008,0008
0003,0002,0004,0008,0008
0003,0001,0006,0000,0005
0003,0001,0006,0000,0005
0003,0001,0006,0000,0005
0002,0003,0002,0005,-005
0002,0003,0002,0005,-005
0002,0003,0002,0005,-005
0004,-001,0006,-001,0004
0004,-001,0006,-001,0004
0004,-001,0006,-001,0004
0005,0000,0004,0000,0004
0005,0000,0004,0000,0004
0005,0000,0004,0000,0004
0001,0002,0001,0005,0001
