delta0,delta1,delta2,delta3,delta4
0021,0015,0038,0043,0031
0021,0015,0038,0043,0031
0013,0016,0026,0041,0025
0013,0016,0026,0041,0025
0013,0016,0024,0033,0025
0007,0009,0009,0020,0014
0007,0009,0009,0020,0014
0007,0009,0009,0020,0014
0007,0002,0008,0004,0007
0007,0002,0008,0004,0007
0007,0002,0008,0004,0007
0000,0003,0002,0007,0002
0000,0003,0002,0007,0002
0000,0003,0002,0007,0002
0001,0003,0000,0004,0002
0001,0003,0000,0004,0002
0001,0003,0000,0004,0002
-002,-001,-002,0000,0003
-002,-001,-002,0000,0003
-002,-001,-002,0000,0003
-001,0000,0000,0001,0000
-001,0000,0000,0001,0000
-001,0000,0000,0001,0000
0001,0000,-002,0001,-002
0001,0000,-002,0001,-002
0001,0000,-002,0001,-002
0002,-002,-001,-002,0000
0002,-002,-001,-002,0000
0002,-002,-001,-002,0000
0001,-002,-004,-001,-003
