delta0,delta1,delta2,delta3,delta4
0012,0014,0027,0033,0028
0012,0014,0027,0033,0028
0015,0010,0028,0043,0031
0015,0010,0028,0043,0031
0015,0010,0028,0043,0031
0009,0011,0017,0030,0025
0009,0011,0017,0030,0025
0009,0011,0017,0028,0025
0009,0000,0011,0012,0013
0009,0000,0011,0012,0013
0009,0000,0011,0012,0013
0001,0001,0006,0011,0006
0001,0001,0006,0011,0006
0001,0001,0006,0011,0006
0003,0002,0005,0002,0006
0003,0002,0005,0002,0006
0003,0002,0005,0002,0006
0000,0002,0000,0001,0004
0000,0002,0000,0001,0004
0000,0002,0000,0001,0004
0001,0002,-001,0002,0002
0001,0002,-001,0002,0002
0001,0002,-001,0002,0002
0001,-001,-001,-001,0001
0001,-001,-001,-001,0001
0001,-001,-001,-001,0001
0001,-001,0001,-002,0001
0001,-001,0001,-002,0001
0001,-001,0001,-002,0001
0002,0001,-002,0005,0000
