delta0,delta1,delta2,delta3,delta4
0015,0015,0029,0038,0028
0015,0015,0029,0038,0028
0016,0015,0029,0045,0034
0016,0015,0029,0045,0034
0016,0015,0029,0041,0034
0005,0010,0015,0027,0018
0005,0010,0015,0027,0018
0005,0010,0015,0025,0018
0006,0001,0012,0008,0011
0006,0001,0012,0008,0011
0006,0001,0011,0008,0011
0001,0005,0005,0004,0005
0001,0005,0005,0004,0005
0001,0005,0005,0004,0005
0000,0002,0003,0003,0000
0000,0002,0003,0003,0000
0000,0002,0003,0003,0000
0003,-003,0002,0000,0004
0003,-003,0002,0000,0004
0003,-003,0002,0000,0004
-002,0001,-001,0000,-001
-002,0001,-001,0000,-001
-002,0001,-001,0000,-001
-001,0002,0003,-001,-003
-001,0002,0003,-001,-003
-001,0002,0003,-001,-003
-001,0001,-001,-001,-001
-001,0001,-001,-001,-001
-001,0001,-001,-001,-001
-001,0002,0001,0001,-001
