delta0,delta1,delta2,delta3,delta4
0016,0019,0032,0040,0026
0016,0019,0032,0040,0026
0023,0019,0046,0051,0034
0023,0019,0046,0051,0034
0023,0019,0046,0051,0034
0022,0023,0054,0061,0038
0022,0023,0054,0061,0038
0022,0023,0054,0061,0038
0025,0016,0046,0067,0041
0025,0016,0046,0067,0041
0025,0016,0041,0060,0041
0010,0010,0030,0034,0028
0010,0010,0030,0034,0028
0010,0010,0025,0030,0028
0005,0008,0011,0020,0014
0005,0008,0011,0020,0014
0005,0008,0011,0020,0014
0004,0002,0011,0008,0009
0004,0002,0011,0008,0009
0004,0002,0011,0008,0009
0001,0002,0007,0005,0006
0001,0002,0007,0005,0006
0001,0002,0007,0005,0006
0000,0002,-001,0004,0001
0000,0002,-001,0004,0001
0000,0002,-001,0004,0001
0002,-001,0001,0002,0003
0002,-001,0001,0002,0003
0002,-001,0001,0002,0003
0000,-001,0000,-001,0003
