delta0,delta1,delta2,delta3,delta4
0016,0017,0027,0040,0024
0016,0017,0027,0040,0024
0019,0014,0035,0037,0028
0019,0014,0035,0037,0028
0019,0014,0026,0037,0028
0010,0005,0015,0022,0015
0010,0005,0015,0022,0015
0010,0005,0015,0022,0015
0008,0001,0009,0009,0014
0008,0001,0009,0009,0014
0008,0001,0009,0009,0014
0002,0002,0004,0006,0006
0002,0002,0004,0006,0006
0002,0002,0004,0006,0006
0003,0004,0004,0007,0002
0003,0004,0004,0007,0002
0003,0004,0004,0007,0002
0003,0002,0004,0005,0000
0003,0002,0004,0005,0000
0003,0002,0004,0005,0000
0003,0000,0002,-002,0001
0003,0000,0002,-002,0001
0003,0000,0002,-002,0001
0000,0003,0001,0002,0000
0000,0003,0001,0002,0000
0000,0003,0001,0002,0000
0000,0001,0000,0003,-001
0000,0001,0000,0003,-001
0000,0001,0000,0003,-001
0002,-001,0003,0000,0003
