delta0,delta1,delta2,delta3,delta4
0014,0016,0033,0043,0028
0014,0016,0033,0043,0028
0023,0015,0041,0064,0041
0023,0015,0041,0064,0041
0023,0015,0041,0064,0041
0014,0016,0027,0045,0030
0014,0016,0027,0045,0030
0013,0015,0023,0031,0029
0003,0003,0010,0015,0012
0003,0003,0010,0015,0012
0003,0003,0010,0015,0012
0003,-001,0003,0007,0004
0003,-001,0003,0007,0004
0003,-001,0003,0007,0004
0001,-002,0005,0000,0004
0001,-002,0005,0000,0004
0001,-002,0005,0000,0004
-001,-002,0001,0001,0002
-001,-002,0001,0001,0002
-001,-002,0001,0001,0002
0001,-001,0000,-002,-001
0001,-001,0000,-002,-001
0001,-001,0000,-002,-001
0002,-001,0005,-001,0003
0002,-001,0005,-001,0003
0002,-001,0005,-001,0003
0000,0001,0001,0002,0003
0000,0001,0001,0002,0003
0000,0001,0001,0002,0003
0000,0000,0001,0002,-002
