delta0,delta1,delta2,delta3,delta4
0014,0014,0028,0035,0024
0014,0014,0028,0035,0024
0020,0016,0037,0051,0033
0020,0016,0037,0051,0033
0020,0016,0037,0051,0033
0014,0015,0026,0044,0025
0014,0015,0026,0044,0025
0014,0015,0026,0041,0025
0008,0009,0015,0024,0017
0008,0009,0015,0024,0017
0008,0009,0015,0024,0017
0004,0006,0008,0013,0007
0004,0006,0008,0013,0007
0004,0006,0008,0013,0007
0002,0000,0004,0006,0006
0002,0000,0004,0006,0006
0002,0000,0004,0006,0006
0004,0003,0006,0000,0007
0004,0003,0006,0000,0007
0004,0003,0006,0000,0007
0001,-001,0005,0005,0005
0001,-001,0005,0005,0005
0001,-001,0005,0005,0005
0003,0003,0005,0000,0003
0003,0003,0005,0000,0003
0003,0003,0005,0000,0003
-001,0001,0000,0005,0002
-001,0001,0000,0005,0002
-001,0001,0000,0005,0002
0000,0003,0000,0003,0000
