delta0,delta1,delta2,delta3,delta4
0021,0011,0033,0035,0029
0021,0011,0033,0035,0029
0025,0016,0041,0049,0036
0025,0016,0041,0049,0036
0025,0016,0041,0049,0036
0025,0014,0037,0048,0034
0025,0014,0037,0048,0034
0025,0014,0035,0048,0034
0012,0007,0018,0027,0022
0012,0007,0018,0027,0022
0012,0007,0018,0027,0022
0005,0005,0012,0015,0010
0005,0005,0012,0015,0010
0005,0005,0012,0015,0010
0003,0004,0006,0005,0003
0003,0004,0006,0005,0003
0003,0004,0006,0005,0003
0004,0000,0002,0002,0002
0004,0000,0002,0002,0002
0004,0000,0002,0002,0002
0004,0001,-002,0003,0000
0004,0001,-002,0003,0000
0004,0001,-002,0003,0000
0002,0000,0004,-001,0005
0002,0000,0004,-001,0005
0002,0000,0004,-001,0005
0005,0000,0002,-001,0002
0005,0000,0002,-001,0002
0005,0000,0002,-001,0002
0003,0000,-001,-001,-004
