delta0,delta1,delta2,delta3,delta4
0017,0018,0042,0055,0042
0017,0018,0045,0062,0042
0018,0018,0040,0074,0047
0018,0018,0040,0074,0047
0018,0018,0037,0068,0047
0010,0016,0024,0044,0038
0010,0016,0024,0044,0038
0010,0015,0022,0029,0038
0002,0003,0014,0019,0018
0002,0003,0014,0019,0018
0002,0003,0014,0019,0018
0000,0003,0010,0005,0012
0000,0003,0010,0005,0012
0000,0003,0010,0005,0012
-001,-001,0006,0005,0011
-001,-001,0006,0005,0011
-001,-001,0006,0005,0011
0002,-001,0002,0003,0009
0002,-001,0002,0003,0009
0002,-001,0002,0003,0009
0001,0001,0000,0006,0013
0001,0001,0000,0006,0013
0001,0001,0000,0006,0013
0000,-001,0004,0002,0007
0000,-001,0004,0002,0007
0000,-001,0004,0002,0007
0001,0002,0003,0003,0011
0001,0002,0003,0003,0011
0001,0002,0003,0003,0011
0002,-002,0001,0000,0007
