delta0,delta1,delta2,delta3,delta4
0011,0012,0026,0036,0024
0011,0012,0026,0036,0024
0015,0012,0036,0045,0032
0015,0012,0036,0045,0032
0015,0012,0035,0045,0032
0009,0013,0021,0035,0024
0009,0013,0021,0035,0024
0009,0013,0021,0032,0024
0008,0003,0013,0016,0016
0008,0003,0013,0016,0016
0008,0003,0013,0016,0016
-002,0004,0004,0012,0005
-002,0004,0004,0012,0005
-002,0004,0004,0012,0005
0000,0003,-001,0008,0004
0000,0003,-001,0008,0004
0000,0003,-001,0008,0004
-002,-001,0001,0001,-002
-002,-001,0001,0001,-002
-002,-001,0001,0001,-002
0002,-001,0002,0002,0002
0002,-001,0002,0002,0002
0002,-001,0002,0002,0002
0000,-001,0000,-004,0000
0000,-001,0000,-004,0000
0000,-001,0000,-004,0000
0000,-001,0000,-002,-001
0000,-001,0000,-002,-001
0000,-001,0000,-002,-001
-003,-001,0000,-001,0001
