delta0,delta1,delta2,delta3,delta4
0017,0015,0036,0040,0031
0017,0015,0036,0040,0031
0021,0018,0044,0066,0041
0021,0018,0044,0066,0041
0020,0017,0043,0065,0040
0016,0016,0040,0069,0039
0016,0016,0040,0069,0039
0016,0016,0040,0069,0039
0020,0014,0029,0043,0036
0020,0014,0029,0043,0036
0017,0014,0025,0037,0034
0011,0003,0020,0024,0021
0011,0003,0020,0024,0021
0011,0003,0018,0024,0021
0007,0003,0012,0009,0012
0007,0003,0012,0009,0012
0007,0003,0012,0009,0012
0001,0001,0009,0004,0006
0001,0001,0009,0004,0006
0001,0001,0009,0004,0006
-001,-001,0003,0002,0001
-001,-001,0003,0002,0001
-001,-001,0003,0002,0001
-001,-001,-002,0000,0002
-001,-001,-002,0000,0002
-001,-001,-002,0000,0002
-001,0000,0000,0002,0001
-001,0000,0000,0002,0001
-001,0000,0000,0002,0001
0002,0001,0000,-001,-001
