delta0,delta1,delta2,delta3,delta4
0020,0019,0032,0043,0027
0020,0019,0032,0043,0027
0024,0018,0043,0052,0034
0024,0018,0043,0052,0034
0024,0018,0043,0052,0034
0016,0015,0033,0049,0031
0016,0015,0033,0049,0031
0016,0015,0033,0049,0031
0012,0006,0022,0030,0026
0012,0006,0022,0030,0026
0012,0006,0021,0030,0026
0005,0010,0008,0020,0011
0005,0010,0008,0020,0011
0005,0010,0008,0020,0011
0003,0003,0005,0013,0006
0003,0003,0005,0013,0006
0003,0003,0005,0013,0006
0001,0002,0002,0007,0003
0001,0002,0002,0007,0003
0001,0002,0002,0007,0003
0000,0002,-002,0010,0004
0000,0002,-002,0010,0004
0000,0002,-002,0010,0004
0001,0000,0003,0004,0004
0001,0000,0003,0004,0004
0001,0000,0003,0004,0004
0001,0002,0002,0007,-002
0001,0002,0002,0007,-002
0001,0002,0002,0007,-002
0000,0002,-001,0008,0000
