delta0,delta1,delta2,delta3,delta4
0018,0012,0030,0031,0029
0018,0012,0030,0031,0029
0016,0011,0029,0037,0027
0016,0011,0029,0037,0027
0016,0011,0029,0037,0027
0012,0009,0023,0034,0026
0012,0009,0023,0034,0026
0012,0009,0023,0034,0026
0012,0004,0014,0027,0022
0012,0004,0014,0027,0022
0012,0004,0014,0027,0022
0006,0003,0013,0015,0018
0006,0003,0013,0015,0018
0006,0003,0013,0015,0018
0003,0005,0002,0012,0007
0003,0005,0002,0012,0007
0003,0005,0002,0012,0007
-002,-001,0000,0002,-001
-002,-001,0000,0002,-001
-002,-001,0000,0002,-001
0002,0000,0006,0003,0006
0002,0000,0006,0003,0006
0002,0000,0006,0003,0006
0001,0000,0003,0002,0007
0001,0000,0003,0002,0007
0001,0000,0003,0002,0007
0000,0001,0001,0000,0000
0000,0001,0001,0000,0000
0000,0001,0001,0000,0000
0003,0000,0005,0000,0003
