delta0,delta1,delta2,delta3,delta4
0012,0015,0034,0042,0028
0012,0015,0034,0042,0028
0022,0016,0050,0068,0041
0022,0016,0050,0068,0041
0022,0016,0044,0068,0041
0012,0016,0034,0049,0027
0012,0016,0034,0049,0027
0012,0016,0027,0041,0027
0010,0005,0020,0024,0022
0010,0005,0020,0024,0022
0010,0005,0018,0024,0022
0005,0000,0012,0011,0009
0005,0000,0012,0011,0009
0005,0000,0012,0011,0009
0003,0000,0006,0004,0005
0003,0000,0006,0004,0005
0003,0000,0006,0004,0005
0005,-001,0004,0003,0006
0005,-001,0004,0003,0006
0005,-001,0004,0003,0006
-001,0000,-002,0001,-002
-001,0000,-002,0001,-002
-001,0000,-002,0001,-002
0001,0002,-001,0003,-001
0001,0002,-001,0003,-001
0001,0002,-001,0003,-001
-001,0001,-003,0001,0000
-001,0001,-003,0001,0000
-001,0001,-003,0001,0000
0003,-001,0004,0000,0004
