delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,-001,-002,0000,0001,0002,0000,-001
0002,0001,-001,-002,0000,0002,0003,0000,-001
0001,-001,-001,0000,0000,-001,0000,0001,-001
0000,-001,-001,0000,0000,-001,0003,0001,-001
0000,-001,-001,0000,0000,-001,0001,0001,0000
0001,-002,-001,-001,0000,-001,0001,-001,0001
0001,0000,-001,-001,0001,-001,0000,0000,0000
0002,-002,-001,-001,0001,0000,0000,-001,-001
0001,0000,0000,0001,0001,0000,0000,0000,-001
0000,0000,0000,0001,0002,0001,0000,-001,0000
0000,0000,0001,0001,0001,0001,0000,0000,0003
0000,0000,0001,0001,0001,0002,0000,0001,0005
0000,0000,0002,0001,0001,0003,0002,0001,0012
0000,0001,0003,0001,0001,0008,0002,0001,0018
0000,0000,0005,0000,0003,0022,0002,0003,0023
0003,0001,0008,0000,0004,0024,0002,0004,0023
0001,0001,0009,0000,0005,0024,0002,0007,0020
0001,0008,0008,0001,0017,0018,0004,0016,0020
0001,0017,0006,0002,0031,0013,0004,0018,0010
0003,0034,0004,0005,0034,0008,0006,0021,0006
0003,0034,0004,0005,0035,0008,0006,0021,0006
0003,0035,0004,0005,0036,0008,0006,0021,0006
0003,0035,0004,0005,0035,0008,0006,0021,0006
0003,0032,0004,0005,0036,0008,0006,0021,0006
0003,0029,0004,0005,0036,0008,0006,0021,0006
0003,0025,0004,0005,0036,0008,0006,0021,0006
0013,0021,0004,0014,0032,0003,0010,0020,0002
0022,0014,0003,0017,0021,0003,0013,0010,0002
0029,0008,0002,0021,0011,0004,0014,0007,0002
0029,0006,0002,0021,0011,0004,0014,0007,0002
0027,0005,0002,0021,0009,0004,0014,0007,0002
0027,0005,0002,0021,0007,0004,0014,0007,0002
0027,0006,0002,0021,0007,0004,0014,0007,0002
0023,0006,0002,0021,0007,0004,0014,0007,0002
0022,0006,0002,0021,0007,0004,0014,0007,0002
0020,0005,0002,0018,0007,0004,0014,0004,0002
0012,0003,0002,0015,0007,0003,0009,0002,0002
0009,0002,0001,0013,0005,0003,0009,0002,0001
0008,0001,0001,0009,0005,0003,0009,0002,0002
0005,0001,0001,0006,0004,0001,0009,0003,0001
0004,0001,0001,0005,0003,0001,0008,0003,0002
0004,0001,0000,0005,0003,0001,0007,0003,0001
0004,0001,0001,0004,0002,0002,0007,-001,0001
0004,0002,0001,0004,0002,0002,0007,-001,0000
0002,0002,0001,0003,0002,0002,0007,0002,0000
0004,0001,0001,0003,0002,0002,0005,0002,0000
0004,0000,0002,0003,0002,0005,0005,-001,0001
0004,0001,0001,0003,0001,0005,0005,-001,0000
0002,0000,0001,0003,0001,0000,0004,0001,-001
0002,0002,0001,0003,0001,0000,0004,0001,-001
0002,0000,0001,0002,0001,0000,0004,0001,0000
0002,0000,0001,0002,0002,0001,0003,0000,0000
0002,0000,0001,0002,0003,0000,0003,0000,0001
0002,0000,-002,0002,0003,-001,0003,0001,0001
0003,-001,0001,0002,0003,-001,0003,0001,0001
