delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,-001,0001,0000,-002,0002,0001,-001,0001
-001,0000,-001,-001,0001,0002,0001,-002,0000
-001,0000,0000,-001,0001,0002,0001,-002,0000
-001,0000,0000,-001,0001,0002,0002,-002,0000
0000,0000,0000,0000,0000,0002,0001,-001,0001
0000,0000,0000,0000,0000,0003,0001,-001,0001
-002,0000,0000,0000,0000,0004,0001,-001,0001
-002,0000,0001,0001,0002,0004,0000,0000,0002
-001,0000,0001,0001,0002,0004,0000,0000,0002
-001,0000,0002,0001,0002,0004,0000,0000,0002
0000,-001,0001,0001,0002,0005,0000,0000,0004
0000,-001,0001,0001,0002,0007,0000,0000,0005
0000,-001,0001,0001,0001,0011,0000,0000,0008
0001,0002,0006,0000,0001,0018,0000,0002,0013
0001,0002,0006,0000,0002,0024,0002,0002,0014
0000,0002,0006,0000,0003,0024,0002,0002,0015
0000,0002,0005,0000,0012,0019,0002,0013,0014
0002,0012,0003,0000,0022,0008,0004,0014,0013
0003,0012,0002,0000,0032,0003,0006,0016,0002
0006,0012,0000,0015,0032,0002,0010,0025,0002
0006,0012,0000,0015,0024,0002,0010,0025,0002
0006,0012,0000,0015,0018,0002,0010,0021,0002
0009,0007,0003,0027,0011,0002,0019,0016,0002
0009,0001,0003,0027,0006,0002,0021,0007,0002
0009,0001,0003,0023,0006,0002,0021,0007,0002
0009,0001,0003,0019,0006,0002,0021,0007,0002
0009,0001,0003,0012,0004,0004,0020,0005,0001
0003,0003,0002,0005,0003,0004,0011,0002,0000
0002,-001,0000,0002,0001,0002,0005,0001,-001
0000,-001,-001,0000,0001,0001,0005,0001,-001
0000,-001,-001,0000,0001,0001,0003,0001,-001
0000,-001,0000,0000,-001,0001,0002,-002,0000
-002,-001,0000,0000,-001,0001,0002,-002,0000
-002,-001,0001,0000,-001,0001,0002,-002,0000
0000,0000,0000,-001,0000,0001,-001,-003,-003
0000,0000,-001,-001,0000,0001,-001,-003,-003
0000,-001,-001,-001,0000,0001,-001,-003,-003
0000,-001,0001,-001,0001,0004,0001,-001,0000
0000,-001,0001,-001,0001,0004,0001,-001,0000
0000,0000,-002,-001,0001,0004,0002,-001,0000
-001,-001,-002,0000,-001,0001,0001,-002,0000
-001,-001,-001,0000,-001,0001,0000,-002,0000
-001,-001,0002,0000,-001,-001,0000,-002,0001
-001,-002,0001,-001,-002,0001,0002,0000,0001
-001,-002,0001,-001,-002,0001,0002,0000,0001
-001,-002,0000,-001,-002,0001,0002,0000,0000
0000,-002,0000,0001,-001,0001,0001,0000,-001
0000,-002,-001,0001,-001,0001,0001,0000,-001
0001,-002,-001,0002,-001,0001,0001,0000,-001
0000,0000,-001,0000,0000,0001,0002,-002,-004
0000,0000,-001,0000,0000,0001,0002,-002,-004
0000,0000,0000,0000,0000,0002,0002,-002,-004
0001,-001,0000,0000,-001,0001,0000,0000,-002
0001,-001,0000,0000,-001,0000,-001,0000,-002
0001,-001,0000,0000,-001,0000,-001,0000,-002
