delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-002,0000,-001,0000,0001,0000,0002
0000,0000,-001,0001,0001,0000,0001,0000,0000
-001,-001,-001,0001,0001,0000,0001,0000,0000
-001,-001,-001,0001,0000,0000,0000,0000,0000
-001,-001,0001,0001,-001,0002,0000,0000,0001
-001,-001,0001,0002,0000,0002,0000,0000,0001
-001,-001,0000,0002,0002,0001,0000,0000,0001
0001,0000,0000,0002,0002,0000,0000,0000,0000
0001,0001,0000,0001,0001,0001,0000,-001,-001
0001,0001,0000,0001,0000,0000,0000,-001,-001
0001,0001,0000,0001,0000,0001,-001,0000,0004
0001,0001,0000,0002,0000,-001,-001,0000,0004
0002,0001,0000,0001,0001,0001,-001,0000,0004
0002,-001,0007,0001,0001,0005,0000,0000,0008
0002,0002,0019,0001,0001,0022,0000,0001,0012
0002,0005,0019,0003,0005,0022,0000,0003,0013
0002,0020,0019,0003,0028,0020,0003,0012,0013
0006,0054,0003,0006,0037,0007,0003,0020,0007
0006,0054,0003,0006,0039,0007,0003,0020,0007
0006,0034,0003,0006,0039,0007,0003,0020,0007
0006,0020,0003,0006,0035,0007,0003,0020,0007
0006,0012,0003,0006,0030,0007,0003,0020,0007
0006,0012,0003,0006,0020,0007,0003,0020,0007
0008,0004,0002,0017,0010,0005,0015,0007,0005
0008,0004,0001,0017,0007,0005,0017,0005,0003
0008,0004,0001,0017,0005,0005,0017,0005,0003
0008,0004,0001,0017,0005,0005,0017,0005,0003
0008,0004,0001,0017,0005,0005,0017,0005,0003
0008,0004,0001,0017,0003,0005,0017,0005,0003
0008,0004,0001,0017,0003,0005,0017,0005,0003
0005,0004,0001,0003,0003,0004,0006,0002,0003
0003,0003,0001,0003,0001,0002,0003,0001,0000
0001,0000,0000,0003,0003,0002,0003,0001,0000
0001,0000,0000,0003,0000,0002,0002,0000,0002
0001,0002,0000,0003,0001,0002,0002,0001,0002
0001,0002,0000,0001,0001,0000,0002,0000,0002
0001,0001,0000,0001,0001,0000,0002,0001,0002
0002,0000,0001,0001,0001,0001,0003,0001,0002
0002,0001,0001,0003,0001,0001,0003,0001,0001
0002,0001,-001,0003,0001,0002,0003,0001,0000
0001,0001,-001,0002,0001,0001,0002,0001,0000
0001,0001,0000,0002,0000,-001,0001,0001,0000
0001,0000,0000,0002,0000,-001,0001,0001,0002
0000,0000,-001,0003,0001,-001,0002,-001,0002
0000,0000,-001,0002,0001,0000,0003,-001,0002
0000,0001,-001,0002,0001,0001,0004,-001,0002
0000,0001,-001,0002,0001,0001,0004,0000,0001
0000,0001,-001,0002,0000,0001,0000,0000,0000
0001,0001,-002,0001,0000,0001,-001,0000,-001
0000,0000,-002,0001,-001,0001,-001,0000,0000
0001,0002,-001,0001,-001,0001,0000,0000,0000
0001,0001,-001,0001,-001,-001,0000,0000,0000
0001,0001,-001,0001,0000,-001,0000,0000,0000
0001,0000,-001,0001,0001,-001,0000,0000,0000
0001,0000,-001,0001,0001,0000,0001,0000,0000
