delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,-001,0000,0001,0000,0001,0001,0006
0001,0001,-001,0000,0000,0000,0001,0000,0004
-001,-002,-001,0000,0000,0001,0002,0000,0001
-001,-002,0000,0000,0000,0001,0001,0000,0001
0001,0000,0001,0000,0000,0002,0001,0000,0000
0001,0000,0001,0000,0000,0002,0001,-001,0000
0001,0000,0002,0000,0000,0001,0001,-001,0000
-001,0000,0001,-002,0000,-001,0001,0001,-001
0000,0001,0002,0000,0001,0001,0002,0001,0002
0000,-001,0002,0000,0001,0002,0003,0001,0001
0000,-001,0002,0000,0001,0002,0003,0000,0003
0001,-001,0002,0000,0001,0002,0002,0000,0005
0001,0000,0002,0001,0001,0005,0002,0000,0009
0001,0000,0004,0001,0001,0012,0001,0001,0013
0000,0002,0005,0001,0001,0023,0001,0001,0019
0000,0002,0005,0001,0003,0027,0001,0002,0022
0003,0005,0008,0001,0006,0027,0004,0008,0022
0003,0005,0008,0001,0006,0023,0004,0008,0022
0003,0005,0008,0001,0006,0019,0004,0008,0022
0002,0006,0005,0001,0012,0013,0003,0014,0013
0002,0008,0003,0002,0035,0008,0003,0019,0013
0000,0010,0001,0004,0050,0006,0006,0030,0007
0000,0010,0001,0004,0050,0006,0006,0030,0007
0000,0010,0001,0004,0044,0006,0006,0030,0007
0000,0010,0001,0004,0041,0006,0006,0033,0007
0000,0010,0001,0004,0035,0006,0006,0033,0007
0000,0010,0001,0004,0028,0006,0006,0030,0007
0000,0010,0001,0004,0028,0006,0006,0028,0007
0004,0003,0001,0026,0013,0002,0021,0027,0002
0004,0002,-001,0037,0007,0002,0033,0015,0002
0004,0002,-001,0037,0007,0002,0033,0015,0002
0004,0002,-001,0031,0007,0002,0038,0011,0002
0004,0002,-001,0024,0008,0002,0039,0008,0002
0004,0002,-001,0018,0008,0002,0040,0008,0002
0004,0002,-001,0018,0005,0002,0040,0007,0002
0004,0002,-001,0018,0005,0002,0036,0006,0002
0006,0003,0001,0011,0005,0004,0030,0005,0002
0006,0003,0001,0007,0005,0004,0014,0003,0001
0001,0001,0000,0002,0002,0002,0007,0003,0001
0001,0001,0000,0002,0002,0002,0006,0003,0001
0001,0001,0000,0002,0002,0002,0005,0003,0001
0001,0001,0000,0002,0002,0002,0004,0003,0001
0001,0001,0000,0002,0002,0002,0004,0003,0001
0001,0001,0000,0002,0002,0002,0004,0003,0001
0000,0000,0000,0001,0001,-001,0003,0001,0000
0000,0000,0001,0001,0001,-001,0003,0000,-001
-001,0002,0001,0000,0001,-001,0002,0000,-002
0001,0002,0001,0000,-001,0001,0002,0000,-002
0000,0000,0000,0000,-001,0001,0002,0000,-002
0000,0000,0000,0000,-001,0001,0003,-001,-001
0000,-001,0000,0000,-001,0000,0003,-001,-001
0000,-001,-002,0000,0000,0000,0003,-001,-001
0000,-001,-002,0000,0000,-002,0002,-001,0000
0000,0000,-002,0000,0001,-002,0002,-001,0000
0000,0000,0000,0000,0001,-002,0002,-001,0000
