delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,-002,0000,0001,0002,0002,0002,0001
0001,0000,-002,0001,0001,0002,0002,0002,0001
0001,0001,-001,0001,0001,0002,0001,0006,0002
0000,0001,0001,0001,0001,0002,0001,0006,0002
0000,0001,0001,0001,0001,0005,0001,0005,0002
0000,0003,0001,0001,0003,0005,0001,0004,0005
0000,0003,0000,0001,0003,0004,0001,0004,0005
0000,0002,-001,0001,0003,0003,0001,0002,0005
0001,0002,-001,0002,0004,0003,0001,0002,0005
0001,0002,-001,0002,0004,0003,0001,0004,0005
0001,0003,0001,0002,0005,0005,0001,0008,0006
0000,0003,0001,0003,0008,0005,0003,0010,0008
0000,0004,0001,0003,0008,0005,0003,0010,0008
-001,0004,0002,0003,0010,0006,0004,0011,0006
0000,0012,0002,0004,0017,0006,-001,0020,0006
0000,0012,0001,0003,0020,0005,0002,0019,0005
0003,0016,0001,0004,0026,0005,0002,0021,0003
0003,0019,0001,0006,0026,0001,0006,0022,0003
0003,0019,0001,0006,0026,0001,0006,0022,0003
0003,0019,0001,0006,0019,0001,0006,0022,0003
0003,0019,0001,0006,0019,0001,0006,0022,0003
0009,0008,0001,0008,0017,0002,0006,0013,0001
0009,0004,0002,0015,0006,0002,0007,0008,0001
0009,0001,0000,0015,0005,0004,0010,0003,0001
0005,0001,0000,0005,0004,0002,0010,0003,0001
0003,0001,-001,0005,0002,0003,0004,0002,0001
0002,0001,-001,0001,0001,0002,0003,0001,0001
0000,0001,-003,0001,0001,0000,0000,0001,0001
0000,0001,0001,0001,0001,0000,0000,0001,0001
0001,-001,0000,0001,0001,0000,0000,0000,-001
0001,-001,0000,0001,0001,0000,0000,0000,-001
0001,-001,0000,0001,0001,0000,0001,0000,-001
-001,0000,-001,0000,0000,0000,0001,-001,-004
-001,0000,-001,0000,0000,0000,0001,-001,-004
-001,0000,-001,0000,0000,0000,0001,-001,-004
-001,0001,0000,0000,-001,0000,0001,-001,-003
0000,0001,0000,0000,-001,0000,0001,-001,-003
0000,0001,0000,0000,-001,-001,0001,-001,-003
0000,0000,0002,0000,-001,-001,0001,0000,-003
-001,0000,0002,0000,-001,-001,0001,0000,-003
-001,0000,-001,0000,0000,-001,0001,-001,-001
0000,0000,-001,-001,0000,-001,0000,-001,-002
0000,0000,-001,-001,0000,-001,0000,-001,-002
0000,0000,-001,-001,0000,-001,0000,0000,-002
-001,0000,-001,-001,-001,0000,0000,0000,-005
-001,0000,-003,-001,-001,0001,0000,0000,-005
-001,0000,-003,-001,-001,0001,0000,0000,-005
0000,-001,-001,-001,0002,0001,0003,-001,-002
0000,-001,-001,0000,0002,0001,0003,-001,-002
0000,-001,-001,0000,0002,0001,0002,-001,-002
0000,0000,-001,0000,-001,-003,0000,0000,-002
0000,0000,-001,0000,-001,-003,0000,0000,-002
0000,0000,-001,0000,-001,0001,0000,-001,-002
0000,-001,-001,0001,0000,0001,0002,-001,-001
0000,-001,-001,0001,0000,0001,0004,-001,0001
