delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0003,0000,0001,0003,0000,0002,0000,0001,0005
0003,0000,0000,0003,0000,-001,0000,0001,0003
0001,0000,-001,0001,-001,-001,0001,0000,0003
0001,0000,-001,0001,-001,0001,0001,0000,0002
0001,0000,-001,0001,-001,0002,0001,0000,0002
0000,-001,-001,0002,-001,0001,0000,0000,0002
0001,-002,0000,0002,0000,0000,0001,0000,0003
0001,-002,-002,0002,0000,0000,0001,0000,0003
0001,0001,0000,0002,0000,0005,0001,0002,0003
0000,0001,0002,0002,0000,0006,0001,0002,0007
0000,0001,0004,0002,0000,0009,0002,0002,0013
0002,0002,0007,0002,0000,0011,0001,0003,0017
0002,0004,0007,0002,0006,0012,0001,0004,0015
0002,0005,0004,0002,0011,0012,0001,0008,0015
0005,0006,0003,0006,0024,0008,0005,0022,0012
0005,0006,0002,0010,0024,0004,0009,0022,0005
0005,0003,0001,0014,0007,0004,0020,0018,0003
0005,0001,0001,0014,0006,0006,0020,0008,0003
0005,0001,0001,0007,0002,0006,0015,0003,0003
0002,0001,0000,0005,0002,0005,0007,0002,0001
0002,0002,-001,0002,0000,-001,0005,0000,-001
0001,0002,0000,0001,0000,0002,0003,-001,0000
0002,0003,0001,0001,0000,0001,0003,-001,0000
0001,0001,0001,0001,0000,0001,0000,0001,0000
0001,0001,0001,0000,-002,-002,0001,0001,0000
0001,0000,0000,0000,-002,-002,0001,0000,0000
0002,0000,0000,0001,-001,-001,0001,0000,0000
0002,0000,-001,0001,0001,0001,0002,0000,0000
0001,0000,0001,0001,0001,0002,0002,0001,0001
-001,-001,0000,0002,0001,0002,0002,0000,0001
0001,-001,0000,0002,0000,-002,0002,0000,0002
0003,-001,0000,0002,0000,-002,0002,0000,0002
0003,0000,0000,0000,0000,0001,0002,-001,0002
0002,0000,0000,0000,-001,0001,0000,-001,0001
0002,0000,0000,0000,-001,0000,0000,-001,0001
0002,0000,-003,0002,-001,0000,0000,0000,0001
0002,0000,-001,0002,-001,0000,0001,0000,0000
0001,0000,-001,0002,-001,0000,0001,0000,0000
0001,0000,-001,0002,0000,0000,0001,0000,0001
0001,0000,-001,0002,0000,-001,0003,0000,0001
0002,0000,-001,0002,0000,-001,0003,0000,0001
-001,0000,-002,0001,-001,0001,0003,-001,0002
0000,0000,0001,0001,0000,0001,0000,0000,0002
0000,0000,-001,0001,0000,0001,0000,0000,0002
0002,0000,0001,0001,0001,0000,0001,0002,0001
0002,0000,0000,0001,0001,-001,0001,0002,0001
0002,0000,0000,0001,0001,-001,0001,0003,0001
0001,-001,0000,0002,0000,0001,0001,0002,0001
0001,-003,0000,0002,0001,0002,0001,0002,0001
0001,-003,0001,0002,0001,0002,0002,0002,0001
0001,0001,0001,0001,0001,0001,0001,0002,0000
0001,0001,-001,0001,0001,0000,0001,0002,0001
0001,0000,-001,0001,0001,0000,0001,0002,0001
0001,-002,-001,0001,0001,-002,0000,0002,0001
0001,-001,-001,0001,0001,-002,0000,0002,0001
